@relation NewRelation
@attribute class {Albania,'Antigua and Barbuda',Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Barbados,Belarus,Belgium,Belize,'Bosnia and Herzegovina',Brazil,Bulgaria,'Cabo Verde',Canada,Chile,Colombia,'Costa Rica',Croatia,Cuba,Cyprus,'Czech Republic',Denmark,Dominica,Ecuador,'El Salvador',Estonia,Fiji,Finland,France,Georgia,Germany,Greece,Grenada,Guatemala,Guyana,Hungary,Iceland,Ireland,Israel,Italy,Jamaica,Japan,Kazakhstan,Kiribati,Kuwait,Kyrgyzstan,Latvia,Lithuania,Luxembourg,Macau,Maldives,Malta,Mauritius,Mexico,Mongolia,Montenegro,Netherlands,'New Zealand',Nicaragua,Norway,Oman,Panama,Paraguay,Philippines,Poland,Portugal,'Puerto Rico',Qatar,'Republic of Korea',Romania,'Russian Federation','Saint Kitts and Nevis','Saint Lucia','Saint Vincent and Grenadines','San Marino',Serbia,Seychelles,Singapore,Slovakia,Slovenia,'South Africa',Spain,'Sri Lanka',Suriname,Sweden,Switzerland,Thailand,'Trinidad and Tobago',Turkey,Turkmenistan,Ukraine,'United Arab Emirates','United Kingdom','United States',Uruguay,Uzbekistan}
@attribute suicidios numeric
@attribute 'taxa de suicidio' numeric
@data
Armenia,1,0
Armenia,6,1
Armenia,23,1
Armenia,11,1
Armenia,8,1
Armenia,2,1
Armenia,7,1
Armenia,4,1
Armenia,3,1
Armenia,3,0
Armenia,0,0
Armenia,0,0
Armenia,0,0
Armenia,5,1
Armenia,26,1
Armenia,11,1
Armenia,11,1
Armenia,3,1
Armenia,5,1
Armenia,7,1
Armenia,4,1
Armenia,4,1
Armenia,2,0
Armenia,1,0
Armenia,0,0
Armenia,7,1
Armenia,6,1
Armenia,11,1
Armenia,11,1
Armenia,9,1
Armenia,13,1
Armenia,6,1
Armenia,2,0
Armenia,1,0
Armenia,1,0
Armenia,0,0
Armenia,0,0
Armenia,9,1
Armenia,6,1
Armenia,12,1
Armenia,13,1
Armenia,6,1
Armenia,4,1
Armenia,3,1
Armenia,2,0
Armenia,1,0
Armenia,2,0
Armenia,0,0
Armenia,0,0
Armenia,12,1
Armenia,16,1
Armenia,5,1
Armenia,15,1
Armenia,10,1
Armenia,5,1
Armenia,3,1
Armenia,4,0
Armenia,2,0
Armenia,2,0
Armenia,0,0
Armenia,0,0
Armenia,12,1
Armenia,16,1
Armenia,16,1
Armenia,5,1
Armenia,2,1
Armenia,6,1
Armenia,4,1
Armenia,3,0
Armenia,2,0
Armenia,1,0
Aruba,2,1
Aruba,4,1
Aruba,1,1
Aruba,1,1
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,4,1
Aruba,2,1
Aruba,3,1
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,2,1
Aruba,1,1
Aruba,3,1
Aruba,2,1
Aruba,2,1
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,4,1
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,4,1
Aruba,2,1
Aruba,1,1
Aruba,2,1
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,2,1
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,1,1
Aruba,3,1
Aruba,1,1
Aruba,1,1
Aruba,2,1
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,2,1
Aruba,3,1
Aruba,1,1
Aruba,1,1
Aruba,1,1
Aruba,2,1
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,4,1
Aruba,3,1
Aruba,2,1
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,2,1
Aruba,3,1
Aruba,1,1
Aruba,1,1
Aruba,1,1
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,1,1
Aruba,1,1
Aruba,1,1
Aruba,1,1
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,1,1
Aruba,2,1
Aruba,1,1
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,4,1
Aruba,2,1
Aruba,1,1
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,3,1
Aruba,3,1
Aruba,1,1
Aruba,1,1
Aruba,1,1
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Aruba,0,0
Australia,67,1
Australia,357,1
Australia,282,1
Australia,315,1
Australia,411,1
Australia,36,1
Australia,109,1
Australia,143,1
Australia,69,1
Australia,64,1
Australia,4,0
Australia,4,0
Australia,89,1
Australia,367,1
Australia,324,1
Australia,487,1
Australia,296,1
Australia,169,1
Australia,105,1
Australia,88,1
Australia,77,1
Australia,23,1
Australia,18,1
Australia,1,0
Australia,111,1
Australia,374,1
Australia,554,1
Australia,328,1
Australia,354,1
Australia,38,1
Australia,110,1
Australia,145,1
Australia,73,1
Australia,70,1
Australia,6,0
Australia,1,0
Australia,93,1
Australia,398,1
Australia,366,1
Australia,317,1
Australia,532,1
Australia,40,1
Australia,106,1
Australia,157,1
Australia,103,1
Australia,53,1
Australia,6,0
Australia,1,0
Australia,91,1
Australia,406,1
Australia,353,1
Australia,309,1
Australia,475,1
Australia,124,1
Australia,31,1
Australia,87,1
Australia,130,1
Australia,51,1
Australia,8,0
Australia,1,0
Australia,87,1
Australia,418,1
Australia,374,1
Australia,325,1
Australia,549,1
Australia,37,1
Australia,109,1
Australia,98,1
Australia,136,1
Australia,64,1
Australia,5,0
Australia,0,0
Australia,114,1
Australia,427,1
Australia,631,1
Australia,354,1
Australia,273,1
Australia,39,1
Australia,169,1
Australia,96,1
Australia,91,1
Australia,84,1
Australia,7,0
Australia,3,0
Australia,87,1
Australia,407,1
Australia,384,1
Australia,325,1
Australia,579,1
Australia,45,1
Australia,102,1
Australia,96,1
Australia,144,1
Australia,76,1
Australia,4,0
Australia,2,0
Australia,95,1
Australia,392,1
Australia,332,1
Australia,293,1
Australia,523,1
Australia,161,1
Australia,34,1
Australia,76,1
Australia,75,1
Australia,50,1
Australia,5,0
Australia,2,0
Australia,100,1
Australia,426,1
Australia,377,1
Australia,648,1
Australia,311,1
Australia,162,1
Australia,33,1
Australia,88,1
Australia,79,1
Australia,55,1
Australia,3,0
Australia,1,0
Australia,440,1
Australia,88,1
Australia,587,1
Australia,318,1
Australia,274,1
Australia,180,1
Australia,91,1
Australia,81,1
Australia,79,1
Australia,28,1
Australia,4,0
Australia,0,0
Australia,122,1
Australia,471,1
Australia,366,1
Australia,669,1
Australia,330,1
Australia,182,1
Australia,98,1
Australia,86,1
Australia,28,1
Australia,59,1
Australia,8,0
Australia,7,0
Australia,529,1
Australia,123,1
Australia,408,1
Australia,717,1
Australia,305,1
Australia,219,1
Australia,109,1
Australia,40,1
Australia,86,1
Australia,96,1
Australia,7,0
Australia,7,0
Australia,579,1
Australia,773,1
Australia,353,1
Australia,96,1
Australia,301,1
Australia,109,1
Australia,202,1
Australia,40,1
Australia,81,1
Australia,90,1
Australia,6,0
Australia,2,0
Australia,511,1
Australia,119,1
Australia,741,1
Australia,303,1
Australia,315,1
Australia,117,1
Australia,201,1
Australia,70,1
Australia,74,1
Australia,21,1
Australia,10,0
Australia,6,0
Australia,466,1
Australia,115,1
Australia,745,1
Australia,271,1
Australia,281,1
Australia,106,1
Australia,200,1
Australia,78,1
Australia,87,1
Australia,33,1
Australia,8,0
Australia,1,0
Australia,489,1
Australia,752,1
Australia,115,1
Australia,280,1
Australia,296,1
Australia,226,1
Australia,109,1
Australia,39,1
Australia,81,1
Australia,63,1
Australia,4,0
Australia,4,0
Australia,452,1
Australia,744,1
Australia,101,1
Australia,246,1
Australia,266,1
Australia,213,1
Australia,103,1
Australia,92,1
Australia,36,1
Australia,58,1
Australia,4,0
Australia,4,0
Australia,394,1
Australia,654,1
Australia,103,1
Australia,243,1
Australia,284,1
Australia,106,1
Australia,195,1
Australia,91,1
Australia,48,1
Australia,24,1
Australia,7,0
Australia,7,0
Australia,386,1
Australia,126,1
Australia,655,1
Australia,293,1
Australia,205,1
Australia,183,1
Australia,82,1
Australia,40,1
Australia,67,1
Australia,69,1
Australia,7,0
Australia,1,0
Australia,686,1
Australia,114,1
Australia,277,1
Australia,309,1
Australia,230,1
Australia,195,1
Australia,115,1
Australia,41,1
Australia,74,1
Australia,68,1
Australia,7,0
Australia,1,0
Australia,341,1
Australia,687,1
Australia,124,1
Australia,305,1
Australia,234,1
Australia,219,1
Australia,118,1
Australia,90,1
Australia,66,1
Australia,33,1
Australia,8,0
Australia,4,0
Australia,765,1
Australia,354,1
Australia,121,1
Australia,357,1
Australia,228,1
Australia,231,1
Australia,90,1
Australia,97,1
Australia,60,1
Australia,27,1
Australia,8,0
Australia,3,0
Australia,755,1
Australia,135,1
Australia,336,1
Australia,349,1
Australia,210,1
Australia,221,1
Australia,103,1
Australia,116,1
Australia,43,1
Australia,66,1
Australia,3,0
Australia,0,0
Australia,816,1
Australia,151,1
Australia,311,1
Australia,360,1
Australia,222,1
Australia,228,1
Australia,94,1
Australia,43,1
Australia,80,1
Australia,104,1
Australia,7,0
Australia,4,0
Australia,146,1
Australia,704,1
Australia,347,1
Australia,366,1
Australia,242,1
Australia,230,1
Australia,93,1
Australia,118,1
Australia,45,1
Australia,85,1
Australia,9,0
Australia,7,0
Australia,158,1
Australia,802,1
Australia,351,1
Australia,396,1
Australia,217,1
Australia,258,1
Australia,109,1
Australia,52,1
Australia,98,1
Australia,123,1
Australia,10,0
Australia,6,0
Australia,160,1
Australia,754,1
Australia,329,1
Australia,418,1
Australia,267,1
Australia,275,1
Australia,145,1
Australia,95,1
Australia,95,1
Australia,48,1
Australia,16,1
Australia,6,0
Australia,866,1
Australia,164,1
Australia,404,1
Australia,471,1
Australia,271,1
Australia,277,1
Australia,119,1
Australia,157,1
Australia,96,1
Australia,45,1
Australia,15,1
Australia,6,0
Australia,944,1
Australia,181,1
Australia,423,1
Australia,457,1
Australia,281,1
Australia,294,1
Australia,110,1
Australia,119,1
Australia,152,1
Australia,52,1
Australia,8,0
Australia,6,0
Austria,152,1
Austria,355,1
Austria,515,1
Austria,232,1
Austria,110,1
Austria,207,1
Austria,220,1
Austria,186,1
Austria,56,1
Austria,50,1
Austria,6,1
Austria,2,0
Austria,173,1
Austria,355,1
Austria,507,1
Austria,272,1
Austria,110,1
Austria,199,1
Austria,195,1
Austria,182,1
Austria,80,1
Austria,60,1
Austria,5,1
Austria,1,0
Austria,208,1
Austria,332,1
Austria,471,1
Austria,247,1
Austria,126,1
Austria,185,1
Austria,230,1
Austria,155,1
Austria,62,1
Austria,49,1
Austria,2,0
Austria,2,0
Austria,183,1
Austria,309,1
Austria,431,1
Austria,229,1
Austria,108,1
Austria,168,1
Austria,186,1
Austria,144,1
Austria,61,1
Austria,28,1
Austria,2,0
Austria,2,0
Austria,166,1
Austria,358,1
Austria,402,1
Austria,134,1
Austria,218,1
Austria,163,1
Austria,182,1
Austria,156,1
Austria,65,1
Austria,48,1
Austria,6,1
Austria,0,0
Austria,186,1
Austria,320,1
Austria,418,1
Austria,132,1
Austria,209,1
Austria,150,1
Austria,173,1
Austria,150,1
Austria,53,1
Austria,31,1
Austria,2,0
Austria,1,0
Austria,209,1
Austria,336,1
Austria,402,1
Austria,197,1
Austria,98,1
Austria,153,1
Austria,144,1
Austria,145,1
Austria,49,1
Austria,34,1
Austria,2,0
Austria,0,0
Austria,179,1
Austria,347,1
Austria,405,1
Austria,204,1
Austria,98,1
Austria,142,1
Austria,132,1
Austria,163,1
Austria,50,1
Austria,33,1
Austria,5,1
Austria,1,0
Austria,200,1
Austria,314,1
Austria,377,1
Austria,228,1
Austria,88,1
Austria,119,1
Austria,139,1
Austria,140,1
Austria,54,1
Austria,35,1
Austria,6,1
Austria,4,0
Austria,174,1
Austria,331,1
Austria,432,1
Austria,207,1
Austria,93,1
Austria,136,1
Austria,149,1
Austria,151,1
Austria,58,1
Austria,34,1
Austria,6,1
Austria,5,1
Austria,184,1
Austria,333,1
Austria,437,1
Austria,237,1
Austria,100,1
Austria,134,1
Austria,141,1
Austria,136,1
Austria,59,1
Austria,19,1
Austria,8,1
Austria,0,0
Austria,188,1
Austria,381,1
Austria,452,1
Austria,112,1
Austria,203,1
Austria,108,1
Austria,126,1
Austria,140,1
Austria,53,1
Austria,12,1
Austria,4,0
Austria,0,0
Austria,159,1
Austria,313,1
Austria,379,1
Austria,201,1
Austria,121,1
Austria,83,1
Austria,131,1
Austria,131,1
Austria,48,1
Austria,23,1
Austria,2,0
Austria,1,0
Austria,165,1
Austria,334,1
Austria,407,1
Austria,166,1
Austria,79,1
Austria,99,1
Austria,116,1
Austria,116,1
Austria,45,1
Austria,24,1
Austria,6,1
Austria,2,0
Austria,149,1
Austria,329,1
Austria,386,1
Austria,108,1
Austria,161,1
Austria,99,1
Austria,122,1
Austria,136,1
Austria,37,1
Austria,25,1
Austria,2,0
Austria,1,0
Austria,172,1
Austria,342,1
Austria,383,1
Austria,149,1
Austria,92,1
Austria,106,1
Austria,143,1
Austria,132,1
Austria,27,1
Austria,34,1
Austria,4,0
Austria,4,0
Austria,151,1
Austria,309,1
Austria,377,1
Austria,142,1
Austria,93,1
Austria,101,1
Austria,129,1
Austria,126,1
Austria,41,1
Austria,18,1
Austria,1,0
Austria,1,0
Austria,187,1
Austria,322,1
Austria,422,1
Austria,158,1
Austria,99,1
Austria,80,1
Austria,105,1
Austria,129,1
Austria,30,1
Austria,17,1
Austria,2,0
Austria,2,0
Austria,177,1
Austria,308,1
Austria,371,1
Austria,118,1
Austria,84,1
Austria,91,1
Austria,102,1
Austria,141,1
Austria,29,1
Austria,32,1
Austria,3,0
Austria,0,0
Austria,189,1
Austria,308,1
Austria,347,1
Austria,110,1
Austria,120,1
Austria,73,1
Austria,118,1
Austria,107,1
Austria,26,1
Austria,22,1
Austria,2,0
Austria,0,0
Austria,166,1
Austria,331,1
Austria,364,1
Austria,81,1
Austria,102,1
Austria,83,1
Austria,96,1
Austria,121,1
Austria,33,1
Austria,18,1
Austria,3,0
Austria,1,0
Austria,171,1
Austria,266,1
Austria,382,1
Austria,81,1
Austria,103,1
Austria,77,1
Austria,91,1
Austria,91,1
Austria,18,1
Austria,16,1
Austria,1,0
Austria,0,0
Austria,170,1
Austria,273,1
Austria,331,1
Austria,80,1
Austria,99,1
Austria,93,1
Austria,109,1
Austria,88,1
Austria,25,1
Austria,15,1
Austria,2,0
Austria,0,0
Austria,200,1
Austria,276,1
Austria,340,1
Austria,72,1
Austria,86,1
Austria,59,1
Austria,82,1
Austria,112,1
Austria,18,1
Austria,18,1
Austria,2,0
Austria,2,0
Austria,187,1
Austria,279,1
Austria,332,1
Austria,99,1
Austria,68,1
Austria,72,1
Austria,103,1
Austria,101,1
Austria,18,1
Austria,11,1
Austria,5,1
Austria,3,0
Austria,180,1
Austria,287,1
Austria,325,1
Austria,91,1
Austria,85,1
Austria,62,1
Austria,90,1
Austria,102,1
Austria,25,1
Austria,14,1
Austria,2,0
Austria,1,0
Austria,196,1
Austria,276,1
Austria,336,1
Austria,97,1
Austria,58,1
Austria,67,1
Austria,113,1
Austria,95,1
Austria,23,1
Austria,23,1
Austria,3,0
Austria,1,0
Austria,189,1
Austria,298,1
Austria,332,1
Austria,99,1
Austria,76,1
Austria,66,1
Austria,99,1
Austria,87,1
Austria,20,1
Austria,6,1
Austria,3,0
Austria,1,0
Austria,221,1
Austria,299,1
Austria,317,1
Austria,64,1
Austria,75,1
Austria,118,1
Austria,54,1
Austria,94,1
Austria,25,1
Austria,20,1
Austria,3,0
Austria,1,0
Austria,206,1
Austria,282,1
Austria,321,1
Austria,77,1
Austria,100,1
Austria,79,1
Austria,108,1
Austria,93,1
Austria,29,1
Austria,17,1
Austria,2,0
Austria,0,0
Austria,214,1
Austria,294,1
Austria,313,1
Austria,70,1
Austria,78,1
Austria,61,1
Austria,100,1
Austria,79,1
Austria,19,1
Austria,21,1
Austria,1,0
Austria,1,0
Austria,212,1
Austria,290,1
Austria,260,1
Austria,86,1
Austria,61,1
Austria,58,1
Austria,99,1
Austria,95,1
Austria,22,1
Austria,18,1
Azerbaijan,41,1
Azerbaijan,11,1
Azerbaijan,19,1
Azerbaijan,16,1
Azerbaijan,1,1
Azerbaijan,2,1
Azerbaijan,6,1
Azerbaijan,7,1
Azerbaijan,6,0
Azerbaijan,4,0
Azerbaijan,1,0
Azerbaijan,0,0
Azerbaijan,3,1
Azerbaijan,22,1
Azerbaijan,29,1
Azerbaijan,26,1
Azerbaijan,22,1
Azerbaijan,11,1
Azerbaijan,5,1
Azerbaijan,8,1
Azerbaijan,1,1
Azerbaijan,6,0
Azerbaijan,1,0
Azerbaijan,0,0
Azerbaijan,39,1
Azerbaijan,18,1
Azerbaijan,5,1
Azerbaijan,2,1
Azerbaijan,24,1
Azerbaijan,23,1
Azerbaijan,11,1
Azerbaijan,10,1
Azerbaijan,8,1
Azerbaijan,4,0
Azerbaijan,0,0
Azerbaijan,0,0
Azerbaijan,3,1
Azerbaijan,17,1
Azerbaijan,4,1
Azerbaijan,22,1
Azerbaijan,20,1
Azerbaijan,20,1
Azerbaijan,10,1
Azerbaijan,6,1
Azerbaijan,9,1
Azerbaijan,6,0
Azerbaijan,1,0
Azerbaijan,1,0
Azerbaijan,10,1
Azerbaijan,1,1
Azerbaijan,11,1
Azerbaijan,5,1
Azerbaijan,1,1
Azerbaijan,6,0
Azerbaijan,4,0
Azerbaijan,3,0
Azerbaijan,3,0
Azerbaijan,3,0
Azerbaijan,0,0
Azerbaijan,0,0
Azerbaijan,2,1
Azerbaijan,18,1
Azerbaijan,8,1
Azerbaijan,9,1
Azerbaijan,1,1
Azerbaijan,5,0
Azerbaijan,3,0
Azerbaijan,3,0
Azerbaijan,0,0
Azerbaijan,0,0
Azerbaijan,0,0
Azerbaijan,0,0
Azerbaijan,19,1
Azerbaijan,3,1
Azerbaijan,1,1
Azerbaijan,14,1
Azerbaijan,13,1
Azerbaijan,9,1
Azerbaijan,3,0
Azerbaijan,2,0
Azerbaijan,3,0
Azerbaijan,2,0
Azerbaijan,0,0
Azerbaijan,0,0
Azerbaijan,24,1
Azerbaijan,34,1
Azerbaijan,21,1
Azerbaijan,8,1
Azerbaijan,7,1
Azerbaijan,6,0
Azerbaijan,3,0
Azerbaijan,4,0
Azerbaijan,0,0
Azerbaijan,0,0
Azerbaijan,0,0
Azerbaijan,0,0
Azerbaijan,18,1
Azerbaijan,2,1
Azerbaijan,8,1
Azerbaijan,12,1
Azerbaijan,4,0
Azerbaijan,6,0
Azerbaijan,3,0
Azerbaijan,2,0
Azerbaijan,1,0
Azerbaijan,0,0
Azerbaijan,0,0
Azerbaijan,0,0
Azerbaijan,19,1
Azerbaijan,9,1
Azerbaijan,10,1
Azerbaijan,6,0
Azerbaijan,4,0
Azerbaijan,2,0
Azerbaijan,2,0
Azerbaijan,2,0
Azerbaijan,0,0
Azerbaijan,0,0
Azerbaijan,0,0
Azerbaijan,0,0
Azerbaijan,1,1
Azerbaijan,9,1
Azerbaijan,2,1
Azerbaijan,11,1
Azerbaijan,14,1
Azerbaijan,11,1
Azerbaijan,3,0
Azerbaijan,4,0
Azerbaijan,3,0
Azerbaijan,3,0
Azerbaijan,1,0
Azerbaijan,0,0
Azerbaijan,34,1
Azerbaijan,79,1
Azerbaijan,56,1
Azerbaijan,3,1
Azerbaijan,6,1
Azerbaijan,40,1
Azerbaijan,21,1
Azerbaijan,23,1
Azerbaijan,24,1
Azerbaijan,16,1
Azerbaijan,8,1
Azerbaijan,7,0
Azerbaijan,19,1
Azerbaijan,2,1
Azerbaijan,32,1
Azerbaijan,6,1
Azerbaijan,7,1
Azerbaijan,9,1
Azerbaijan,1,1
Azerbaijan,8,0
Azerbaijan,3,0
Azerbaijan,4,0
Azerbaijan,1,0
Azerbaijan,0,0
Azerbaijan,3,1
Azerbaijan,4,1
Azerbaijan,14,1
Azerbaijan,40,1
Azerbaijan,17,1
Azerbaijan,12,1
Azerbaijan,7,1
Azerbaijan,9,1
Azerbaijan,12,1
Azerbaijan,7,0
Azerbaijan,3,0
Azerbaijan,1,0
Azerbaijan,5,1
Azerbaijan,40,1
Azerbaijan,15,1
Azerbaijan,7,1
Azerbaijan,10,1
Azerbaijan,5,1
Azerbaijan,11,0
Azerbaijan,6,0
Azerbaijan,4,0
Azerbaijan,4,0
Azerbaijan,1,0
Azerbaijan,0,0
Azerbaijan,3,1
Azerbaijan,8,1
Azerbaijan,15,1
Azerbaijan,8,1
Azerbaijan,1,0
Azerbaijan,5,0
Azerbaijan,4,0
Azerbaijan,5,0
Azerbaijan,3,0
Azerbaijan,2,0
Azerbaijan,1,0
Azerbaijan,0,0
Bahamas,1,1
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,2,1
Bahamas,1,1
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,1,1
Bahamas,1,1
Bahamas,2,1
Bahamas,2,1
Bahamas,1,1
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,3,1
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,1,1
Bahamas,1,1
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,3,1
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,1,1
Bahamas,1,1
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,2,1
Bahamas,1,1
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,3,1
Bahamas,1,1
Bahamas,1,1
Bahamas,1,1
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,4,1
Bahamas,5,1
Bahamas,1,1
Bahamas,1,1
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,1,1
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,2,1
Bahamas,1,1
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,1,1
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,1,1
Bahamas,1,1
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,1,1
Bahamas,1,1
Bahamas,1,1
Bahamas,1,1
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,1,1
Bahamas,1,1
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,2,1
Bahamas,1,1
Bahamas,1,1
Bahamas,1,1
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,1,1
Bahamas,1,1
Bahamas,1,1
Bahamas,1,1
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,2,1
Bahamas,2,1
Bahamas,1,1
Bahamas,1,1
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,1,1
Bahamas,2,1
Bahamas,3,1
Bahamas,1,1
Bahamas,1,1
Bahamas,1,1
Bahamas,1,1
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,1,1
Bahamas,1,1
Bahamas,1,1
Bahamas,1,1
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,2,1
Bahamas,2,1
Bahamas,1,1
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,2,1
Bahamas,2,1
Bahamas,1,1
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahamas,0,0
Bahrain,7,1
Bahrain,3,1
Bahrain,1,1
Bahrain,0,0
Bahrain,0,0
Bahrain,0,0
Bahrain,0,0
Bahrain,0,0
Bahrain,0,0
Bahrain,0,0
Bahrain,0,0
Bahrain,0,0
Bahrain,1,1
Bahrain,3,1
Bahrain,3,1
Bahrain,1,1
Bahrain,1,1
Bahrain,0,0
Bahrain,0,0
